,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
192,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-31,Sat,Primera A,Apertura Regular Season,Away,L 0–4,CD América,Huila,Y*,GK,90,6,4,2,33.3,0,0,0,0,0,Match Report
193,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-04-07,Sat,Primera A,Apertura Regular Season,Home,W 3–0,CD América,Boyacá Chicó,Y*,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
194,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-04-14,Sat,Primera A,Apertura Regular Season,Home,W 2–1,CD América,AD Cali,Y*,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
195,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-04-19,Thu,Primera A,Apertura Regular Season,Away,L 1–2,CD América,Rionegro,Y*,GK,90,2,2,1,0.0,0,1,0,1,0,Match Report
196,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-04-22,Sun,Primera A,Apertura Regular Season,Home,D 2–2,CD América,Junior,Y*,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
197,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-05,Wed,Primera A,Regular season,Home,W 2–1,CD América,Jaguares,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
198,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-08,Sat,Primera A,Regular season,Away,W 3–2,CD América,CA Bucaramanga,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
199,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-15,Sat,Primera A,Regular season,Home,W 3–1,CD América,Pasto,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
200,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-24,Mon,Primera A,Regular season,Away,D 1–1,CD América,Envigado,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
201,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-30,Sun,Primera A,Regular season,Home,D 0–0,CD América,Huila,Y*,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
202,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-10-07,Sun,Primera A,Regular season,Away,L 1–2,CD América,Boyacá Chicó,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
203,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-10-14,Sun,Primera A,Regular season,Home,L 1–2,CD América,Independiente,Y,GK,90,5,2,3,60.0,0,1,0,0,1,Match Report
204,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-10-18,Thu,Primera A,Regular season,Away,L 0–1,CD América,AD Cali,Y,GK,90,0,1,0,,0,0,0,0,0,Match Report
205,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-10-21,Sun,Primera A,Regular season,Home,W 2–1,CD América,Rionegro,Y*,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
206,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-10-28,Sun,Primera A,Regular season,Away,D 0–0,CD América,Junior,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
207,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-11-04,Sun,Primera A,Regular season,Home,D 1–1,CD América,Once Caldas,Y,GK,90,3,1,3,100.0,0,1,1,0,0,Match Report
208,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-11-10,Sat,Primera A,Regular season,Away,W 2–1,CD América,La Equidad,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
209,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-02-03,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Pasto,Rionegro,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
210,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-02-11,Sun,Primera A,Apertura Regular Season,Home,W 2–0,Pasto,Junior,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
211,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-02-15,Thu,Primera A,Apertura Regular Season,Away,L 0–3,Pasto,Once Caldas,Y,GK,90,7,3,4,57.1,0,0,0,0,0,Match Report
212,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-02-20,Tue,Primera A,Apertura Regular Season,Home,D 0–0,Pasto,La Equidad,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
213,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-02-23,Fri,Primera A,Apertura Regular Season,Away,L 1–2,Pasto,Leones FC,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
214,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-04,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Pasto,Tolima,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
215,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-08,Thu,Primera A,Apertura Regular Season,Away,L 0–1,Pasto,Santa Fe,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
216,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-14,Wed,Primera A,Apertura Regular Season,Home,D 1–1,Pasto,Boyacá Patriot,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
217,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-17,Sat,Primera A,Apertura Regular Season,Away,L 0–2,Pasto,Nacional,Y,GK,90,9,2,7,77.8,0,0,0,0,0,Match Report
218,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-24,Sat,Primera A,Apertura Regular Season,Home,W 2–0,Pasto,CD América,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
219,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-03-29,Thu,Primera A,Apertura Regular Season,Away,W 2–0,Pasto,Alianza,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
220,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-01,Sun,Primera A,Apertura Regular Season,Home,L 0–1,Pasto,Jaguares,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
221,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-07,Sat,Primera A,Apertura Regular Season,Away,L 1–3,Pasto,CA Bucaramanga,Y,GK,90,5,3,2,40.0,0,0,0,0,0,Match Report
222,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-10,Tue,Primera A,Apertura Regular Season,Away,L 0–2,Pasto,Millonarios,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
223,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Rionegro,CD América,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
224,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-02-07,Tue,Primera A,Apertura Regular Season,Home,D 0–0,Rionegro,Alianza,Y,GK,90,2,0,1,100.0,1,0,0,0,0,Match Report
225,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-02-12,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Rionegro,Nacional,Y,GK,90,6,3,3,50.0,0,0,0,0,0,Match Report
226,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-02-19,Sun,Primera A,Apertura Regular Season,Home,D 0–0,Rionegro,Millonarios,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
227,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-02-23,Thu,Primera A,Apertura Regular Season,Away,D 1–1,Rionegro,Envigado,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
228,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-03-01,Wed,Sudamericana,First stage,Away,L 0–1,co Rionegro,ar Racing Club,Y,GK,90,0,1,0,,0,0,0,0,0,Match Report
229,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-03-06,Mon,Primera A,Apertura Regular Season,Home,L 0–1,Rionegro,Cortuluá,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
230,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-03-12,Sun,Primera A,Apertura Regular Season,Away,D 0–0,Rionegro,Expreso Rojo,Y,GK,90,3,0,2,100.0,1,0,0,0,0,Match Report
231,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-03-20,Mon,Primera A,Apertura Regular Season,Home,L 1–2,Rionegro,Envigado,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
232,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-03-26,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Rionegro,Once Caldas,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
233,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-01,Sat,Primera A,Apertura Regular Season,Home,W 2–1,Rionegro,Boyacá Patriot,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
234,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-05,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Rionegro,Huila,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
235,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,L 0–3,Rionegro,AD Cali,Y,GK,90,11,3,8,72.7,0,0,0,0,0,Match Report
236,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-16,Sun,Primera A,Apertura Regular Season,Home,L 0–1,Rionegro,Independiente,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
237,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-23,Sun,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,Santa Fe,Y,GK,90,0,2,0,,0,1,1,0,0,Match Report
238,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-04-30,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Rionegro,CA Bucaramanga,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
239,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-05-06,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,Pasto,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
240,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-05-11,Thu,Primera A,Apertura Regular Season,Away,D 1–1,Rionegro,Tolima,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
241,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-05-14,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Rionegro,Junior,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
242,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-05-22,Mon,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,La Equidad,Y,GK,90,5,2,4,80.0,0,1,1,0,0,Match Report
243,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-05-27,Sat,Primera A,Apertura Regular Season,Home,L 0–1,Rionegro,Jaguares,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
244,Ernesto Hernández,Pasto,https://www.fbref.com//en/squads/6466f662/2017/s1564/Rionegro-Stats-Categoria-Primera-A,2017-06-01,Thu,Sudamericana,First stage,Home,D 1–1,co Rionegro,ar Racing Club,Y,GK,90,0,1,0,,0,0,0,0,0,Match Report
245,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-15,Sun,Primera A,Apertura Regular Season,Home,W 2–0,Pasto,Envigado,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
246,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-18,Wed,Primera A,Apertura Regular Season,Away,L 0–2,Pasto,Huila,Y,GK,90,7,2,6,85.7,0,1,1,0,0,Match Report
247,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-23,Mon,Primera A,Apertura Regular Season,Home,W 3–0,Pasto,Boyacá Chicó,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
248,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-04-28,Sat,Primera A,Apertura Regular Season,Away,L 0–1,Pasto,Independiente,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
249,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-05-06,Sun,Primera A,Apertura Regular Season,Home,D 0–0,Pasto,AD Cali,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
250,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-11-04,Sun,Primera A,Regular season,Home,D 1–1,Pasto,Independiente,N,,69,4,1,4,100.0,0,1,1,0,0,Match Report
251,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2018/s1765/Pasto-Stats-Categoria-Primera-A,2018-11-11,Sun,Primera A,Regular season,Away,L 0–1,Pasto,AD Cali,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
252,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2017/s1564/Pasto-Stats-Categoria-Primera-A,2017-11-06,Mon,Primera A,Regular season,Home,W 2–1,Pasto,Once Caldas,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
253,Víctor Cabezas,Pasto,https://www.fbref.com//en/squads/72f9f06e/2017/s1564/Pasto-Stats-Categoria-Primera-A,2017-11-12,Sun,Primera A,Regular season,Home,L 1–2,Pasto,Envigado,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
