,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
56,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-08-04,Sat,Primera A,Regular season,Home,D 2–2,Huila,Rionegro,Y,GK,90,6,2,4,66.7,0,0,0,0,0,Match Report
57,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-08-12,Sun,Primera A,Regular season,Away,L 0–3,Huila,Junior,Y,GK,90,6,3,3,50.0,0,0,0,0,0,Match Report
58,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-08-19,Sun,Primera A,Regular season,Home,L 1–2,Huila,Once Caldas,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
59,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-08-24,Fri,Primera A,Regular season,Away,L 0–1,Huila,La Equidad,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
60,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-09-01,Sat,Primera A,Regular season,Home,L 2–3,Huila,Leones FC,Y,GK,90,2,3,0,0.0,0,1,1,0,0,Match Report
61,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-09-14,Fri,Primera A,Regular season,Away,L 0–1,Huila,Boyacá Patriot,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
62,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-09-23,Sun,Primera A,Regular season,Home,W 1–0,Huila,Nacional,Y,GK,90,7,0,7,100.0,1,0,0,0,0,Match Report
63,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-09-30,Sun,Primera A,Regular season,Away,D 0–0,Huila,CD América,Y,GK,90,7,0,8,100.0,1,1,0,1,0,Match Report
64,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-10-06,Sat,Primera A,Regular season,Home,W 2–1,Huila,Alianza,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
65,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-10-13,Sat,Primera A,Regular season,Away,D 0–0,Huila,Jaguares,Y*,GK,90,7,0,7,100.0,1,0,0,0,0,Match Report
66,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-10-17,Wed,Primera A,Regular season,Home,L 0–2,Huila,CA Bucaramanga,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
67,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-10-22,Mon,Primera A,Regular season,Away,D 0–0,Huila,Pasto,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
68,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-10-28,Sun,Primera A,Regular season,Home,W 2–1,Huila,Envigado,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
69,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-11-03,Sat,Primera A,Regular season,Home,W 1–0,Huila,Millonarios,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
70,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-11-09,Fri,Primera A,Regular season,Away,D 2–2,Huila,Boyacá Chicó,Y,GK,90,0,2,0,,0,0,0,0,0,Match Report
