,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
57,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-12-17,Thu,Primera A,Semi-finals,Away,D 0 (6)–0 (7),Once Caldas,Millonarios,Y,LM,62,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,,,Match Report
58,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-01-29,Fri,Primera A,Apertura regular season,Home,W 2–0,Jaguares,Alianza,Y,CB,90,1,0,0,0,1,1,1,0,2,0,0,0,1,2,0,,,Match Report
59,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-02,Tue,Primera A,Apertura regular season,Away,D 1–1,Jaguares,Envigado,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,Match Report
60,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-07,Sun,Primera A,Apertura regular season,Home,L 0–1,Jaguares,Santa Fe,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,Match Report
61,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-14,Sun,Primera A,Apertura regular season,Away,L 0–1,Jaguares,Independiente,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,,,Match Report
62,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-18,Thu,Primera A,Apertura regular season,Home,W 2–1,Jaguares,La Equidad,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
63,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-21,Sun,Primera A,Apertura regular season,Away,D 2–2,Jaguares,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report
64,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-02-25,Thu,Primera A,Apertura regular season,Home,W 2–0,Jaguares,Pereira,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,3,4,0,,,Match Report
65,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-03-01,Mon,Primera A,Apertura regular season,Away,W 2–0,Jaguares,Millonarios,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,,,Match Report
66,José Luis Marrufo,Jaguares,https://www.fbref.com//en/squads/024b201d/2021/s10991/Jaguares-Stats-Categoria-Primera-A,2021-03-07,Sun,Primera A,Apertura regular season,Home,W 3–2,Jaguares,Boyacá Patriot,Y,CB,90,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,,,Match Report
